CAN_ID,Priority,Ingress_NS,Egress_NS,Latency_US
0x98ffa7ef,2,1785200365991753114,1785200365991756188,3
0x98fe50a7,2,1785200365994427893,1785200365994431060,3
0x98ffeff4,2,1785200365997402597,1785200365997405782,3
0x98ff9528,2,1785200365998277628,1785200365998280924,3
0x98ffefa7,2,1785200365999850488,1785200365999853599,3
0x800001f2,2,1785200366000024024,1785200366000029432,5
0x98fd50a7,2,1785200366000295578,1785200366000298782,3
0x98ff28a7,2,1785200366000667835,1785200366000671076,3
0x800c7f94,2,1785200366002142140,1785200366002145529,3
0x800c7f14,2,1785200366002165974,1785200366002169159,3
0x98fe50a7,2,1785200366005033474,1785200366005036566,3
0x98ffefa7,2,1785200366010107219,1785200366010110719,3
0x98ffa7ef,2,1785200366012581277,1785200366012584351,3
0x98fe50a7,2,1785200366015255408,1785200366015258612,3
0x98ff9528,2,1785200366019129791,1785200366019133180,3
0x98ffefa7,2,1785200366020603893,1785200366020606985,3
0x80000000,2,1785200366020778540,1785200366020781818,3
0x98fd50a7,2,1785200366021052742,1785200366021055964,3
0x98ff28a7,2,1785200366021426369,1785200366021429462,3
0x98ff2895,2,1785200366022000736,1785200366022004069,3
0x98fe2895,2,1785200366022372900,1785200366022375955,3
0x98fe50a7,2,1785200366025845656,1785200366025848785,3
0x98ffefa7,2,1785200366030921105,1785200366030924290,3
0x9cff50d4,2,1785200366031395194,1785200366031398324,3
0x98ffa7ef,2,1785200366033469088,1785200366033472181,3
0x98fff5d4,2,1785200366033742790,1785200366033746031,3
0x98fe50a7,2,1785200366036216848,1785200366036220182,3
0x98ff9528,2,1785200366039991565,1785200366039994658,3
0x98ffefa7,2,1785200366041566166,1785200366041569388,3
0x80000000,2,1785200366041740258,1785200366041743443,3
0x98fd50a7,2,1785200366042014756,1785200366042018108,3
0x98ff28a7,2,1785200366042387105,1785200366042390272,3
0x98ff2895,2,1785200366043660116,1785200366043663227,3
0x98fe2895,2,1785200366043933003,1785200366043936188,3
0x9801d08f,2,1785200366045990767,1785200366045994064,3
0x98fe50a7,2,1785200366046865317,1785200366046868428,3
0x98ffefa7,2,1785200366051940100,1785200366051943192,3
0x98ffa7ef,2,1785200366054415380,1785200366054418473,3
0x9cffd4f5,2,1785200366055689705,1785200366055692835,3
0x98ff28ef,2,1785200366055712798,1785200366055715946,3
0x800c7f8f,2,1785200366056581126,1785200366056584237,3
0x98fe50a7,2,1785200366057254677,1785200366057257788,3
0x98ff9528,2,1785200366061328855,1785200366061331984,3
0x98ffefa7,2,1785200366062602643,1785200366062605828,3
0x800001f2,2,1785200366062776327,1785200366062779567,3
0x98fd50a7,2,1785200366063048844,1785200366063052084,3
0x98ff28a7,2,1785200366063421452,1785200366063424545,3
0x98ff2895,2,1785200366064694222,1785200366064697296,3
0x98fe2895,2,1785200366064967368,1785200366064970553,3
0x98fe50a7,2,1785200366067841628,1785200366067844794,3
0x98ffefa7,2,1785200366072915929,1785200366072919132,3
0x8000030c,2,1785200366074590677,1785200366074594103,3
0x98ffa7ef,2,1785200366075465079,1785200366075468209,3
0x98fe50a7,2,1785200366078139395,1785200366078142654,3
0x98ff9528,2,1785200366081912482,1785200366081915630,3
0x800c7ff7,2,1785200366083487713,1785200366083491102,3
0x800001f2,2,1785200366083862377,1785200366083865618,3
0x98fd50a7,2,1785200366084236208,1785200366084239449,3
0x98ff28a7,2,1785200366084259578,1785200366084262726,3
0x98ff2895,2,1785200366085426960,1785200366085430052,3
0x98fe2895,2,1785200366085801180,1785200366085804383,3
0x98fe50a7,2,1785200366088674920,1785200366088678106,3
0x98ff28f4,2,1785200366091650735,1785200366091653920,3
0x90ffd4f4,2,1785200366092025306,1785200366092028492,3
0x98ffefa7,2,1785200366093898961,1785200366093902109,3
0x98ffa7ef,2,1785200366096373223,1785200366096376334,3
0x98fe50a7,2,1785200366099047762,1785200366099050854,3
0x98ffeff4,2,1785200366102022743,1785200366102026057,3
0x98ff9528,2,1785200366103195679,1785200366103198791,3
0x800c7ff7,2,1785200366104468949,1785200366104472301,3
0x800001f2,2,1785200366104841984,1785200366104845206,3
0x98fd50a7,2,1785200366105214555,1785200366105217815,3
0x98ff28a7,2,1785200366105237796,1785200366105240926,3
0x98ff2895,2,1785200366106405400,1785200366106408881,3
0x98fe2895,2,1785200366106779471,1785200366106782675,3
0x800c7f28,2,1785200366109652805,1785200366109655934,3
0x98ffefa7,2,1785200366114727087,1785200366114730309,3
0x98ffa7ef,2,1785200366117201220,1785200366117204294,3
0x98fe50a7,2,1785200366119875499,1785200366119878628,3
0x98ff9528,2,1785200366124050824,1785200366124053953,3
0x90ffd438,2,1785200366124425099,1785200366124432470,7
0x800c7ff7,2,1785200366125299334,1785200366125302557,3
0x800001f2,2,1785200366125672258,1785200366125675351,3
0x98fd50a7,2,1785200366126046626,1785200366126049922,3
0x98ff28a7,2,1785200366126070367,1785200366126073496,3
0x98ff2895,2,1785200366127235729,1785200366127238804,3
0x800c7f14,2,1785200366127708152,1785200366127711208,3
0x800c7f28,2,1785200366130483579,1785200366130486783,3
0x90fff4d4,2,1785200366135057513,1785200366135060679,3
0x800c7ff7,2,1785200366135629935,1785200366135633102,3
0x90ff38d4,2,1785200366137203555,1785200366137206832,3
0x98ffa7ef,2,1785200366138178234,1785200366138181493,3
0x98fff5d4,2,1785200366139352263,1785200366139355393,3
0x98fe50a7,2,1785200366140926272,1785200366140929605,3
0x98ff9528,2,1785200366145001208,1785200366145004357,3
0x98ffefa7,2,1785200366146275571,1785200366146278793,3
0x800001f2,2,1785200366146649531,1785200366146652661,3
0x98fd50a7,2,1785200366147023140,1785200366147026399,3
0x98ff28a7,2,1785200366147046251,1785200366147049473,3
0x98ff2895,2,1785200366148213910,1785200366148217040,3
0x98fe2895,2,1785200366148587482,1785200366148590630,3
0x9801d08f,2,1785200366150661413,1785200366150664524,3
0x800c7f28,2,1785200366151534574,1785200366151537667,3
0x800c7ff7,2,1785200366156609190,1785200366156612338,3
0x98ffa7ef,2,1785200366158983860,1785200366158986971,3
0x800e7fea,2,1785200366160656682,1785200366160660034,3
0x98fe50a7,2,1785200366161829842,1785200366161832953,3
0x98ff9528,2,1785200366165803483,1785200366165806909,3
0x98ffefa7,2,1785200366167178085,1785200366167181270,3
0x800001f2,2,1785200366167552527,1785200366167555749,3
0x98fd50a7,2,1785200366167926191,1785200366167929358,3
0x98ff28a7,2,1785200366167949339,1785200366167952543,3
0x98ff2895,2,1785200366169117351,1785200366169120480,3
0x98fe2895,2,1785200366169491219,1785200366169494404,3
0x800c7f28,2,1785200366172365237,1785200366172368367,3
0x800c7ff7,2,1785200366177440186,1785200366177443408,3
0x98ff28d0,2,1785200366178915140,1785200366178918621,3
0x8000030c,2,1785200366179288878,1785200366179292119,3
0x98ffa7ef,2,1785200366179961170,1785200366179964448,3
0x98fe50a7,2,1785200366182735856,1785200366182738986,3
0x98ff9528,2,1785200366186711071,1785200366186714571,3
0x98ffefa7,2,1785200366188097192,1785200366188101359,4
0x800001f2,2,1785200366188469912,1785200366188473153,3
0x98fd50a7,2,1785200366188843447,1785200366188846613,3
0x98ff28a7,2,1785200366188866428,1785200366188869613,3
0x98ff2895,2,1785200366189995754,1785200366189999069,3
0x800c7f14,2,1785200366190470733,1785200366190473936,3
0x98fe50a7,2,1785200366193250363,1785200366193253918,3
0x98ffe5f4,2,1785200366196526286,1785200366196529527,3
0x98ff28f4,2,1785200366196549860,1785200366196553138,3
0x98ffefa7,2,1785200366198417478,1785200366198421034,3
0x98ffa7ef,2,1785200366200791185,1785200366200794278,3
0x98fe50a7,2,1785200366203564630,1785200366203567723,3
0x98ffeff4,2,1785200366206577944,1785200366206581167,3
0x98ff9528,2,1785200366207681141,1785200366207684289,3
0x98ffefa7,2,1785200366208744375,1785200366208747653,3
0x800001f2,2,1785200366209397352,1785200366209400519,3
0x98fd50a7,2,1785200366209749887,1785200366209752998,3
0x98ff28a7,2,1785200366209843016,1785200366209846164,3
0x98ff2895,2,1785200366211256655,1785200366211259822,3
0x98fe2895,2,1785200366211380025,1785200366211383358,3
0x98fe50a7,2,1785200366214203692,1785200366214207155,3
0x98ffefa7,2,1785200366219259308,1785200366219262493,3
0x98ffa7ef,2,1785200366221714199,1785200366221717366,3
0x98fe50a7,2,1785200366224428275,1785200366224431404,3
0x98ff9528,2,1785200366228473101,1785200366228476286,3
0x98ffefa7,2,1785200366229847740,1785200366229850925,3
0x800001f2,2,1785200366230212312,1785200366230215812,3
0x98fd50a7,2,1785200366230565698,1785200366230568902,3
0x98ff28a7,2,1785200366230658550,1785200366230661753,3
0x98ff2895,2,1785200366231801413,1785200366231804857,3
0x800c7f14,2,1785200366232264076,1785200366232267428,3
0x98fe50a7,2,1785200366235017318,1785200366235020392,3
0x98ffefa7,2,1785200366240072434,1785200366240075638,3
0x98fff5d4,2,1785200366240576820,1785200366240580116,3
0x800c7fd3,2,1785200366242680936,1785200366242684065,3
0x98fe50a7,2,1785200366245314234,1785200366245317437,3
0x98ff9528,2,1785200366249378319,1785200366249381615,3
0x98ffefa7,2,1785200366250444108,1785200366250447775,3
0x800001f2,2,1785200366251097512,1785200366251100697,3
0x98fd50a7,2,1785200366251451287,1785200366251454509,3
0x98ff28a7,2,1785200366251545379,1785200366251548694,3
0x98ff2895,2,1785200366252688798,1785200366252692038,3
0x800c7f14,2,1785200366253153721,1785200366253156943,3
0x9801d08f,2,1785200366255180467,1785200366255183652,3
0x98fe50a7,2,1785200366255981110,1785200366255984240,3
0x98ffefa7,2,1785200366261035392,1785200366261038596,3
0x98ffa7ef,2,1785200366263590543,1785200366263593672,3
0x98ff28ef,2,1785200366264563574,1785200366264566740,3
0x98ff1eef,2,1785200366265926657,1785200366265929806,3
0x9cffd4f5,2,1785200366265998490,1785200366266001990,3
0x98fe50a7,2,1785200366266403580,1785200366266406840,3
0x98ffd0ef,2,1785200366266837078,1785200366266840318,3
0x98ff95ef,2,1785200366267910534,1785200366267913848,3
0x80087f9c,2,1785200366269064249,1785200366269067323,3
0x98ff38ef,2,1785200366270058427,1785200366270061724,3
0x98ff9528,2,1785200366270821534,1785200366270824682,3
0x98fe38ef,2,1785200366271203494,1785200366271206568,3
0x98ffefa7,2,1785200366271916434,1785200366271919508,3
0x800001f2,2,1785200366272269247,1785200366272272413,3
0x800c7ea8,2,1785200366272702040,1785200366272705262,3
0x98ff28a7,2,1785200366273264314,1785200366273267407,3
0x9cfe50ef,2,1785200366273357443,1785200366273360628,3
0x98ff2895,2,1785200366274452103,1785200366274455307,3
0x800c7f14,2,1785200366274607528,1785200366274610676,3
0x98fff4ef,2,1785200366274911211,1785200366274914359,3
0x98fe50a7,2,1785200366277505287,1785200366277508417,3
0x98ffefa7,2,1785200366282560792,1785200366282564181,3
0x8000030c,2,1785200366284315521,1785200366284318836,3
0x98ffa7ef,2,1785200366285090146,1785200366285093294,3
0x98fe50a7,2,1785200366287804462,1785200366287807647,3
0x98ff9528,2,1785200366291879084,1785200366291882269,3
0x98ffefa7,2,1785200366292953707,1785200366292956892,3
0x800001f2,2,1785200366293587610,1785200366293590777,3
0x98fd50a7,2,1785200366293941404,1785200366293944701,3
0x800c7f94,2,1785200366294095051,1785200366294098255,3
0x98ff2895,2,1785200366295197933,1785200366295201100,3
0x98fe2895,2,1785200366295571098,1785200366295574301,3
0x98fe50a7,2,1785200366298396265,1785200366298399450,3
0x98ff28f4,2,1785200366301419579,1785200366301422708,3
0x98fe28f4,2,1785200366301781521,1785200366301784762,3
0x98ffefa7,2,1785200366303599472,1785200366303602935,3
0x98ffa7ef,2,1785200366306058512,1785200366306061697,3
0x98fe50a7,2,1785200366308773458,1785200366308776569,3
0x9cff50f4,2,1785200366311791623,1785200366311794790,3
0x98ffeff4,2,1785200366312152788,1785200366312156029,3
0x98ff9528,2,1785200366313106337,1785200366313109448,3
0x98ffefa7,2,1785200366314063553,1785200366314066794,3
0x800001f2,2,1785200366314698642,1785200366314701864,3
0x98fd50a7,2,1785200366315061806,1785200366315067158,5
0x800c7f94,2,1785200366315214824,1785200366315217990,3
0x98ff2895,2,1785200366316264632,1785200366316267762,3
0x98fe2895,2,1785200366316626796,1785200366316630000,3
0x98fe50a7,2,1785200366319516519,1785200366319519648,3
0x98ff38f4,2,1785200366322517573,1785200366322520796,3
0x98ffefa7,2,1785200366324642078,1785200366324645134,3
0x98ffa7ef,2,1785200366327095989,1785200366327099081,3
0x98fe50a7,2,1785200366329808916,1785200366329812027,3
0x98ff9528,2,1785200366333987926,1785200366333991241,3
0x90ffd438,2,1785200366334343627,1785200366334346776,3
0x98ffefa7,2,1785200366335018364,1785200366335021642,3
0x800001f2,2,1785200366335652341,1785200366335655508,3
0x98fd50a7,2,1785200366336006172,1785200366336009395,3
0x800c7f94,2,1785200366336159708,1785200366336162820,3
0x800c7f94,2,1785200366337323738,1785200366337327053,3
0x98fe2895,2,1785200366337637921,1785200366337641143,3
0x98fe50a7,2,1785200366340461533,1785200366340464644,3
0x90ff38d4,2,1785200366344906893,1785200366344910004,3
0x98ffefa7,2,1785200366345611000,1785200366345614055,3
0x98fff5d4,2,1785200366347026287,1785200366347029472,3
0x98ffa7ef,2,1785200366348119447,1785200366348122576,3
0x800c7f28,2,1785200366350914503,1785200366350917651,3
0x98ff9528,2,1785200366354959014,1785200366354962181,3
0x98ffefa7,2,1785200366355981934,1785200366355985063,3
0x800001f2,2,1785200366356614985,1785200366356618096,3
0x98fd50a7,2,1785200366356968242,1785200366356971483,3
0x800c7f94,2,1785200366357121574,1785200366357124945,3
0x98ff2895,2,1785200366358205567,1785200366358208882,3
0x98fe2895,2,1785200366358600250,1785200366358603398,3
0x9801d08f,2,1785200366360693811,1785200366360696866,3
0x98fe50a7,2,1785200366361497361,1785200366361500528,3
0x98ffefa7,2,1785200366366571014,1785200366366574218,3
0x98ffa7ef,2,1785200366369005128,1785200366369008184,3
0x98fe50a7,2,1785200366371719703,1785200366371722907,3
0x9cffd4f5,2,1785200366372082905,1785200366372086127,3
0x98ff9528,2,1785200366375987232,1785200366375990732,3
0x98ffefa7,2,1785200366376941522,1785200366376944707,3
0x800001f2,2,1785200366377575462,1785200366377578592,3
0x800c7ea8,2,1785200366377929775,1785200366377933034,3
0x98ff28a7,2,1785200366378034385,1785200366378037774,3
0x98ff2895,2,1785200366379197267,1785200366379200415,3
0x98fe2895,2,1785200366379570060,1785200366379573209,3
0x98fe50a7,2,1785200366382394913,1785200366382398116,3
0x98ffefa7,2,1785200366387469566,1785200366387472769,3
0x8000030c,2,1785200366389413109,1785200366389416516,3
0x98ff28d0,2,1785200366389495404,1785200366389498793,3
0x98ffa7ef,2,1785200366390048623,1785200366390052049,3
0x800c7f28,2,1785200366392841624,1785200366392844827,3
0x98ff9528,2,1785200366396915653,1785200366396918875,3
0x98ffefa7,2,1785200366397910036,1785200366397913165,3
0x800001f2,2,1785200366398544421,1785200366398547698,3
0x98fd50a7,2,1785200366398897326,1785200366398900548,3
0x800c7f94,2,1785200366399049603,1785200366399052806,3
0x98ff2895,2,1785200366400162003,1785200366400165095,3
0x98fe2895,2,1785200366400524427,1785200366400527501,3
0x98fe50a7,2,1785200366403348186,1785200366403351297,3
0x98ffe5f4,2,1785200366406352148,1785200366406355389,3
0x98ff28f4,2,1785200366406736276,1785200366406739368,3
0x90ffd4f4,2,1785200366407110070,1785200366407113310,3
0x98ffefa7,2,1785200366408643023,1785200366408646375,3
0x98ffa7ef,2,1785200366411076785,1785200366411079896,3
0x98fe50a7,2,1785200366413789286,1785200366413792360,3
0x98ffeff4,2,1785200366416882118,1785200366416885229,3
0x98ff9528,2,1785200366417954704,1785200366417957834,3
0x98ffefa7,2,1785200366419328714,1785200366419331899,3
0x800001f2,2,1785200366419351991,1785200366419355232,3
0x98fd50a7,2,1785200366419719582,1785200366419722730,3
0x98ff28a7,2,1785200366419993913,1785200366419997098,3
0x98ff2895,2,1785200366421267331,1785200366421270461,3
0x98fe2895,2,1785200366421540885,1785200366421544014,3
0x98fe50a7,2,1785200366424414755,1785200366424417903,3
0x98ffefa7,2,1785200366429489945,1785200366429493167,3
0x98ffa7ef,2,1785200366431864708,1785200366431867837,3
0x98fe50a7,2,1785200366434637912,1785200366434641116,3
0x98ff9528,2,1785200366438912107,1785200366438915292,3
0x98ffefa7,2,1785200366439785972,1785200366439789120,3
0x800001f2,2,1785200366440159173,1785200366440162414,3
0x800c7ea8,2,1785200366440532226,1785200366440535319,3
0x98ff28a7,2,1785200366440805595,1785200366440808873,3
0x98ff2895,2,1785200366442079531,1785200366442082827,3
0x98fe2895,2,1785200366442353011,1785200366442356196,3
0x98fe50a7,2,1785200366445225715,1785200366445228826,3
0x98ffefa7,2,1785200366450600199,1785200366450603810,3
0x90fff4d4,2,1785200366450621606,1785200366450624773,3
0x98fff5d4,2,1785200366452890999,1785200366452894110,3
0x98ffa7ef,2,1785200366453065072,1785200366453068350,3
0x98fe50a7,2,1785200366455540093,1785200366455545278,5
0x98ff9528,2,1785200366459813807,1785200366459817010,3
0x98ffefa7,2,1785200366460687912,1785200366460691079,3
0x800001f2,2,1785200366461262705,1785200366461265946,3
0x800c7ea8,2,1785200366461635925,1785200366461639073,3
0x98ff28a7,2,1785200366461654795,1785200366461657999,3
0x98ff2895,2,1785200366462827510,1785200366462830732,3
0x98fe2895,2,1785200366463200859,1785200366463204044,3
0x9801d08f,2,1785200366465273642,1785200366465276716,3
0x98fe50a7,2,1785200366466151377,1785200366466154618,3
0x98ffefa7,2,1785200366471227697,1785200366471230900,3
0x98ffa7ef,2,1785200366473701533,1785200366473704644,3
0x98ff28ef,2,1785200366474675230,1785200366474678415,3
0x800c7f8f,2,1785200366475848686,1785200366475851815,3
0x98fe50a7,2,1785200366476522089,1785200366476525366,3
0x9cffd4f5,2,1785200366477194325,1785200366477197492,3
0x98ff9528,2,1785200366480768599,1785200366480772025,3
0x800c7ff7,2,1785200366482042609,1785200366482045979,3
0x800001f2,2,1785200366482415792,1785200366482419070,3
0x98fd50a7,2,1785200366482687697,1785200366482690827,3
0x98ff28a7,2,1785200366482860474,1785200366482863715,3
0x98ff2895,2,1785200366483932949,1785200366483936023,3
0x98fe2895,2,1785200366484306280,1785200366484309465,3
0x98fe50a7,2,1785200366487181076,1785200366487184261,3
0x98ffefa7,2,1785200366492255877,1785200366492259044,3
0x8000030c,2,1785200366493928829,1785200366493932014,3
0x98ffa7ef,2,1785200366494702121,1785200366494705324,3
0x98fe50a7,2,1785200366497475066,1785200366497478140,3
0x98ff9528,2,1785200366501750983,1785200366501754168,3
0x98ffefa7,2,1785200366502926235,1785200366502929494,3
0x800001f2,2,1785200366502949864,1785200366502953012,3
0x98fd50a7,2,1785200366503316973,1785200366503320214,3
0x98ff28a7,2,1785200366503589656,1785200366503592842,3
0x98ff2895,2,1785200366504762038,1785200366504765334,3
0x98fe2895,2,1785200366505135072,1785200366505138258,3
0x98fe50a7,2,1785200366508009665,1785200366508012850,3
0x98ffefa7,2,1785200366513084577,1785200366513087725,3
0x98ffa7ef,2,1785200366515458710,1785200366515461858,3
0x98ff28f4,2,1785200366517131774,1785200366517135125,3
0x98fe50a7,2,1785200366518305803,1785200366518309062,3
0x98ff9528,2,1785200366522680627,1785200366522683831,3
0x98ffefa7,2,1785200366523754861,1785200366523760287,5
0x80000000,2,1785200366523780435,1785200366523783564,3
0x98fd50a7,2,1785200366524144229,1785200366524147414,3
0x98ff28a7,2,1785200366524417375,1785200366524420634,3
0x98ff2895,2,1785200366525589627,1785200366525592719,3
0x800c7f14,2,1785200366526064142,1785200366526067402,3
0x98ffeff4,2,1785200366527838020,1785200366527841372,3
0x98fe50a7,2,1785200366528912402,1785200366528915532,3
0x98ffefa7,2,1785200366533989647,1785200366533992999,3
0x98ffa7ef,2,1785200366536364095,1785200366536367169,3
0x98fe50a7,2,1785200366539138448,1785200366539141725,3
0x98ff9528,2,1785200366543713178,1785200366543716326,3
0x90ffd438,2,1785200366543736807,1785200366543739992,3
0x98ffefa7,2,1785200366544603727,1785200366544606857,3
0x80000000,2,1785200366544625190,1785200366544628338,3
0x98fd50a7,2,1785200366544994281,1785200366544997392,3
0x98ff28a7,2,1785200366545268686,1785200366545271908,3
0x98ff2895,2,1785200366546442808,1785200366546446049,3
0x98fe2895,2,1785200366546815306,1785200366546818473,3
0x98fe50a7,2,1785200366549687510,1785200366549690621,3
0x9cff50d4,2,1785200366554062000,1785200366554065352,3
0x98ffefa7,2,1785200366554835440,1785200366554838644,3
0x90ff38d4,2,1785200366556107802,1785200366556111135,3
0x98ffa7ef,2,1785200366557280554,1785200366557283646,3
0x98fff5d4,2,1785200366558254844,1785200366558258159,3
0x98fe50a7,2,1785200366560128610,1785200366560132036,3
0x98ff9528,2,1785200366564403008,1785200366564406156,3
0x98ffefa7,2,1785200366565576130,1785200366565579279,3
0x80000000,2,1785200366565599519,1785200366565602741,3
0x98fd50a7,2,1785200366565969517,1785200366565972795,3
0x98ff28a7,2,1785200366566247663,1785200366566250830,3
0x98ff2895,2,1785200366567421841,1785200366567424989,3
0x800c7f14,2,1785200366567895671,1785200366567898893,3
0x9801d08f,2,1785200366569868918,1785200366569872344,3
0x800c7f28,2,1785200366570843078,1785200366570846412,3
0x98ffefa7,2,1785200366575817861,1785200366575821083,3
0x98ffa7ef,2,1785200366578292790,1785200366578296123,3
0x98ffd0ef,2,1785200366579265469,1785200366579268561,3
0x98ff95ef,2,1785200366580338332,1785200366580341406,3
0x800c7f28,2,1785200366581211419,1785200366581214530,3
0x90ff38ef,2,1785200366581483955,1785200366581487158,3
0x9cffd4f5,2,1785200366582456967,1785200366582460152,3
0x98ff9528,2,1785200366585530151,1785200366585533318,3
0x98ffefa7,2,1785200366586704014,1785200366586707255,3
0x800001f2,2,1785200366586727551,1785200366586730773,3
0x98fd50a7,2,1785200366587095030,1785200366587098159,3
0x98ff28a7,2,1785200366587368806,1785200366587371973,3
0x98ff2895,2,1785200366588842056,1785200366588845185,3
0x800c7f14,2,1785200366588886055,1785200366588889407,3
0x800c7f28,2,1785200366591833481,1785200366591836703,3
0x98ffefa7,2,1785200366596808116,1785200366596811283,3
0x8000030c,2,1785200366598482661,1785200366598486161,3
0x98ff28d0,2,1785200366599156416,1785200366599159564,3
0x98ffa7ef,2,1785200366599529117,1785200366599532358,3
0x98fe50a7,2,1785200366602102767,1785200366602105971,3
0x98ff9528,2,1785200366606577276,1785200366606580479,3
0x98ffefa7,2,1785200366607549918,1785200366607553047,3
0x800001f2,2,1785200366607923137,1785200366607926360,3
0x98fd50a7,2,1785200366608295580,1785200366608298728,3
0x98ff28a7,2,1785200366608318783,1785200366608321931,3
0x98ff2895,2,1785200366609384536,1785200366609387684,3
0x98fe2895,2,1785200366609757255,1785200366609760496,3
0x98fe50a7,2,1785200366612630200,1785200366612633367,3
0x98ffefa7,2,1785200366617704149,1785200366617707334,3
0x98ffa7ef,2,1785200366620078578,1785200366620081671,3
0x98ffe5f4,2,1785200366621751401,1785200366621754568,3
0x98ff28f4,2,1785200366622124306,1785200366622127510,3
0x800c7f28,2,1785200366623097874,1785200366623101077,3
0x98ffefa7,2,1785200366628373192,1785200366628376636,3
0x800001f2,2,1785200366628396970,1785200366628400173,3
0x98fd50a7,2,1785200366628780652,1785200366628783874,3
0x98ff28a7,2,1785200366629063391,1785200366629066632,3
0x98ff9528,2,1785200366629494888,1785200366629498037,3
0x98ff2895,2,1785200366630378827,1785200366630381975,3
0x98fe2895,2,1785200366630754195,1785200366630757343,3
0x98ffeff4,2,1785200366632627183,1785200366632630517,3
0x98fe50a7,2,1785200366633700732,1785200366633703880,3
0x98ffefa7,2,1785200366638777699,1785200366638780903,3
0x98ffa7ef,2,1785200366641153629,1785200366641156777,3
0x98fe50a7,2,1785200366643928629,1785200366643931778,3
0x98ffefa7,2,1785200366649304021,1785200366649307540,3
0x800001f2,2,1785200366649328113,1785200366649331317,3
0x98fd50a7,2,1785200366649696278,1785200366649699556,3
0x98ff28a7,2,1785200366649976702,1785200366649980017,3
0x98ff9528,2,1785200366650350459,1785200366650353588,3
0x98ff2895,2,1785200366651323527,1785200366651326656,3
0x98fe2895,2,1785200366651596692,1785200366651599840,3
0x98fe50a7,2,1785200366654472099,1785200366654475266,3
0x98ffefa7,2,1785200366659847102,1785200366659850250,3
0x98fff5d4,2,1785200366659870879,1785200366659874083,3
0x800c7fd3,2,1785200366662038625,1785200366662041977,3
0x98fe50a7,2,1785200366664713256,1785200366664716348,3
0x98ffefa7,2,1785200366670087703,1785200366670091018,3
0x800001f2,2,1785200366670111758,1785200366670114906,3
0x98fd50a7,2,1785200366670477608,1785200366670480756,3
0x98ff28a7,2,1785200366670752051,1785200366670755291,3
0x98ff9528,2,1785200366671126030,1785200366671129233,3
0x98ff2895,2,1785200366672299615,1785200366672302892,3
0x98fe2895,2,1785200366672322800,1785200366672325948,3
0x9801d08f,2,1785200366674390694,1785200366674393805,3
0x800c7f28,2,1785200366675363854,1785200366675366965,3
0x800c7ff7,2,1785200366680338711,1785200366680341915,3
0x800c7fd3,2,1785200366682913399,1785200366682916528,3
0x98ff28ef,2,1785200366683786208,1785200366683789319,3
0x98ff1eef,2,1785200366684858960,1785200366684862034,3
0x98fe50a7,2,1785200366685632159,1785200366685635270,3
0x800e7fea,2,1785200366687505980,1785200366687509425,3
0x98ffefa7,2,1785200366691080402,1785200366691083550,3
0x800001f2,2,1785200366691454326,1785200366691457511,3
0x98fd50a7,2,1785200366691728528,1785200366691731805,3
0x98ff28a7,2,1785200366691902323,1785200366691905675,3
0x98ff9528,2,1785200366692176099,1785200366692179265,3
0x98ff2895,2,1785200366693049797,1785200366693052889,3
0x98fe2895,2,1785200366693423517,1785200366693426609,3
0x98fe50a7,2,1785200366696297739,1785200366696300887,3
0x98ffefa7,2,1785200366701373447,1785200366701376688,3
0x8000030c,2,1785200366703048677,1785200366703051937,3
0x98ffa7ef,2,1785200366703822265,1785200366703825413,3
0x98fe50a7,2,1785200366706596655,1785200366706599895,3
0x98ffefa7,2,1785200366711971768,1785200366711974972,3
0x800001f2,2,1785200366712345229,1785200366712348433,3
0x98fd50a7,2,1785200366712617931,1785200366712621079,3
0x98ff28a7,2,1785200366712791522,1785200366712794689,3
0x98ff9528,2,1785200366713064984,1785200366713068132,3
0x98ff2895,2,1785200366714037903,1785200366714041126,3
0x98fe2895,2,1785200366714310828,1785200366714314013,3
0x98fe50a7,2,1785200366717182939,1785200366717186105,3
0x800c7ff7,2,1785200366722257832,1785200366722261221,3
0x98ffa7ef,2,1785200366724631169,1785200366724634299,3
0x98ff28f4,2,1785200366726605193,1785200366726608656,3
0x90ffd4f4,2,1785200366726629267,1785200366726632434,3
0x98fe50a7,2,1785200366727494706,1785200366727497799,3
0x800c7ff7,2,1785200366732869079,1785200366732872246,3
0x800001f2,2,1785200366733243484,1785200366733246725,3
0x98fd50a7,2,1785200366733516612,1785200366733519742,3
0x98ff28a7,2,1785200366733690148,1785200366733693426,3
0x98ff2895,2,1785200366734263996,1785200366734267330,3
0x98fe2895,2,1785200366734636549,1785200366734639642,3
0x98ffeff4,2,1785200366737029701,1785200366737032775,3
0x98fe50a7,2,1785200366738112749,1785200366738115990,3
0x800c7ff7,2,1785200366743189791,1785200366743192976,3
0x98ffa7ef,2,1785200366745564183,1785200366745567368,3
0x98fe50a7,2,1785200366748338351,1785200366748341462,3
0x90ffd438,2,1785200366752913284,1785200366752916451,3
0x800c7ff7,2,1785200366753787649,1785200366753790779,3
0x800001f2,2,1785200366754162351,1785200366754165721,3
0x98fd50a7,2,1785200366754435071,1785200366754438349,3
0x98ff28a7,2,1785200366754607292,1785200366754610440,3
0x98ff9528,2,1785200366754880142,1785200366754883309,3
0x800c7f94,2,1785200366756052542,1785200366756055616,3
0x98fe2895,2,1785200366756225337,1785200366756228523,3
