CAN_ID,Priority,TX_Ingress_NS,RX_Egress_NS,E2E_Latency_US
0x18ff9528,2,1785199188154933824,1785199188155286804,352
0x10ffd438,2,1785199188154951010,1785199188155291582,340
0x18ffefa7,2,1785199188155808023,1785199188156159190,351
0x0,0,1785199188155825245,1785199188156163931,338
0x18fd50a7,2,1785199188156183317,1785199188156529059,345
0x18ff28a7,2,1785199188156447538,1785199188156784243,336
0x18ff2895,2,1785199188157611994,1785199188157909536,297
0x18fe2895,2,1785199188157976843,1785199188158284646,307
0x18fe50a7,2,1785199188160840937,1785199188161165673,324
0x1cff50d4,2,1785199188165206170,1785199188165540120,333
0x18ffefa7,2,1785199188165977147,1785199188166295618,318
0x10ff38d4,2,1785199188167242047,1785199188167529780,287
0x18ffa7ef,2,1785199188168406243,1785199188168686128,279
0x18fff5d4,2,1785199188169370849,1785199188169668254,297
0x18fe50a7,2,1785199188171236208,1785199188171536673,300
0x18ff9528,2,1785199188175500849,1785199188175783640,282
0x18ffefa7,2,1785199188176665286,1785199188177034432,369
0x0,0,1785199188176682471,1785199188177039043,356
0x18fd50a7,2,1785199188177040191,1785199188177306172,265
0x18ff28a7,2,1785199188177305653,1785199188177658263,352
0x18ff2895,2,1785199188178470109,1785199188178783444,313
0xc7f14,2,1785199188178934291,1785199188179296239,361
0x1801d08f,2,1785199188180898298,1785199188181170936,272
0xc7f28,2,1785199188181862755,1785199188182158581,295
0x18ffefa7,2,1785199188186832781,1785199188187164952,332
0x18ffa7ef,2,1785199188189306414,1785199188189673610,367
0x18ffd0ef,2,1785199188190270964,1785199188190532941,261
0x18ff95ef,2,1785199188191340365,1785199188191661233,320
0xc7f28,2,1785199188192204637,1785199188192531045,326
0x10ff38ef,2,1785199188192469210,1785199188192786248,317
0x1cffd4f5,2,1785199188193433871,1785199188193784040,350
0x18ff9528,2,1785199188196499556,1785199188196790400,290
0x18ffefa7,2,1785199188197663678,1785199188197945730,282
0x1f2,1,1785199188197680678,1785199188197950415,269
0x18fd50a7,2,1785199188198038528,1785199188198319691,281
0x18ff28a7,2,1785199188198302267,1785199188198665764,363
0x18ff2895,2,1785199188199766073,1785199188200050407,284
0xc7f14,2,1785199188199783184,1785199188200055111,271
0xc7f28,2,1785199188202744148,1785199188203046879,302
0x18ffefa7,2,1785199188207709896,1785199188208035065,325
0x30c,1,1785199188209374293,1785199188209660133,285
0x18ff28d0,2,1785199188210039048,1785199188210308057,269
0x18ffa7ef,2,1785199188210402991,1785199188210685204,282
0x18fe50a7,2,1785199188212966827,1785199188213285047,318
0x18ff9528,2,1785199188217431763,1785199188217785568,353
0x18ffefa7,2,1785199188218396572,1785199188218664602,268
0x1f2,1,1785199188218760292,1785199188219040008,279
0x18fd50a7,2,1785199188219124735,1785199188219417303,292
0x18ff28a7,2,1785199188219141512,1785199188219421859,280
0x18ff2895,2,1785199188220198635,1785199188220534207,335
0x18fe2895,2,1785199188220562559,1785199188220914742,352
0x18fe50a7,2,1785199188223427079,1785199188223788362,361
0x18ffefa7,2,1785199188228491697,1785199188228787789,296
0x18ffa7ef,2,1785199188230856108,1785199188231173540,317
0x18ffe5f4,2,1785199188232520191,1785199188232788849,268
0x18ff28f4,2,1785199188232884781,1785199188233163385,278
0xc7f28,2,1785199188233849016,1785199188234172011,322
0x18ffefa7,2,1785199188239114466,1785199188239420196,305
0x1f2,1,1785199188239132688,1785199188239425307,292
0x18fd50a7,2,1785199188239488927,1785199188239793251,304
0x18ff28a7,2,1785199188239753259,1785199188240037120,283
0x18ff9528,2,1785199188240117701,1785199188240411804,294
0x18ff2895,2,1785199188240981899,1785199188241293449,311
0x18fe2895,2,1785199188241346397,1785199188241670225,323
0x18ffeff4,2,1785199188243211071,1785199188243536367,325
0x18fe50a7,2,1785199188244275176,1785199188244544678,269
0x18ffefa7,2,1785199188249339368,1785199188249685383,346
0x18ffa7ef,2,1785199188251704594,1785199188252041838,337
0x18fe50a7,2,1785199188254469670,1785199188254787495,317
0x18ffefa7,2,1785199188259834230,1785199188260171680,337
0x1f2,1,1785199188259851749,1785199188260177180,325
0x18fd50a7,2,1785199188260209395,1785199188260538789,329
0x18ff28a7,2,1785199188260473245,1785199188260788011,314
0x18ff9528,2,1785199188260837076,1785199188261179417,342
0x18ff2895,2,1785199188261801144,1785199188262072969,271
0x18fe2895,2,1785199188262065754,1785199188262419153,353
0x18fe50a7,2,1785199188264929533,1785199188265288199,358
0x18ffefa7,2,1785199188270294297,1785199188270574458,280
0x18fff5d4,2,1785199188270311778,1785199188270579217,267
0xc7fd3,2,1785199188272468728,1785199188272795469,326
0x18fe50a7,2,1785199188275133027,1785199188275425367,292
0x18ffefa7,2,1785199188280497865,1785199188280791441,293
0x1f2,1,1785199188280515347,1785199188280796089,280
0x18fd50a7,2,1785199188280872659,1785199188281164328,291
0x18ff28a7,2,1785199188281137343,1785199188281414031,276
0x18ff9528,2,1785199188281501785,1785199188281788937,287
0x18ff2895,2,1785199188282666334,1785199188282942248,275
0x18fe2895,2,1785199188282683926,1785199188282946729,262
0x1801d08f,2,1785199188284741136,1785199188285043167,302
0xc7f28,2,1785199188285705501,1785199188286051552,346
0xc7ff7,2,1785199188290670434,1785199188290953331,282
0xc7fd3,2,1785199188293234733,1785199188293542248,307
0x18ff28ef,2,1785199188294099635,1785199188294415152,315
0x18ff1eef,2,1785199188295164092,1785199188295449500,285
0x18fe50a7,2,1785199188295928217,1785199188296199757,271
0xe7fea,2,1785199188297793372,1785199188298072602,279
0x18ffefa7,2,1785199188301357888,1785199188301673293,315
0x1f2,1,1785199188301722478,1785199188302048570,326
0x18fd50a7,2,1785199188301987254,1785199188302291661,304
0x18ff28a7,2,1785199188302151402,1785199188302296235,144
0x18ff9528,2,1785199188302415622,1785199188302686456,270
0x18ff2895,2,1785199188303280173,1785199188303546009,265
0x18fe2895,2,1785199188303644393,1785199188303925896,281
0x18fe50a7,2,1785199188306509635,1785199188306790164,280
0x18ffefa7,2,1785199188311574215,1785199188311916016,341
0x30c,1,1785199188313238409,1785199188313545510,307
0x18ffa7ef,2,1785199188314003108,1785199188314299063,295
0x18fe50a7,2,1785199188316767091,1785199188317041239,274
0x18ffefa7,2,1785199188322132096,1785199188322433905,301
0x1f2,1,1785199188322496057,1785199188322792052,295
0x18fd50a7,2,1785199188322760111,1785199188323041403,281
0x18ff28a7,2,1785199188322924666,1785199188323205662,280
0x18ff9528,2,1785199188323188757,1785199188323548938,360
0x18ff2895,2,1785199188324152843,1785199188324416343,263
0x18fe2895,2,1785199188324417027,1785199188324705712,288
0x18fe50a7,2,1785199188327281287,1785199188327554665,273
0xc7ff7,2,1785199188332345683,1785199188332666962,321
0x18ffa7ef,2,1785199188334710095,1785199188335050046,339
0x18ff28f4,2,1785199188336674194,1785199188336955946,281
0x10ffd4f4,2,1785199188336691231,1785199188336960669,269
0x18fe50a7,2,1785199188337548652,1785199188337818999,270
0xc7ff7,2,1785199188342913286,1785199188343180017,266
0x1f2,1,1785199188343277247,1785199188343550386,273
0x18fd50a7,2,1785199188343541153,1785199188343814904,273
0x18ff28a7,2,1785199188343705429,1785199188344045014,339
0x18ff2895,2,1785199188344269426,1785199188344539475,270
0x18fe2895,2,1785199188344633998,1785199188344917641,283
0x18ffeff4,2,1785199188346999058,1785199188347303595,304
0x18fe50a7,2,1785199188348063255,1785199188348425776,362
0xc7ff7,2,1785199188353127762,1785199188353418666,290
0x18ffa7ef,2,1785199188355492655,1785199188355793343,300
0x18fe50a7,2,1785199188358257249,1785199188358539981,282
0x10ffd438,2,1785199188362821722,1785199188363181224,359
0xc7ff7,2,1785199188363686068,1785199188364045684,359
0x1f2,1,1785199188364050066,1785199188364335035,284
0x18fd50a7,2,1785199188364314324,1785199188364682719,368
0x18ff28a7,2,1785199188364478230,1785199188364687201,208
0x18ff9528,2,1785199188364742562,1785199188365044144,301
0xc7f94,2,1785199188365906814,1785199188366179140,272
0x18fe2895,2,1785199188366071610,1785199188366418991,347
0x18fe50a7,2,1785199188368835871,1785199188369177000,341
0x18ffefa7,2,1785199188374201357,1785199188374542629,341
0x10fff4d4,2,1785199188374218875,1785199188374547332,328
0x10ff38d4,2,1785199188376476121,1785199188376795899,319
0xc7fd3,2,1785199188376640324,1785199188376800936,160
0x18fff5d4,2,1785199188378305017,1785199188378572670,267
0x18fe50a7,2,1785199188379169160,1785199188379439093,269
0xc7ff7,2,1785199188384533591,1785199188384796926,263
0x1f2,1,1785199188384897774,1785199188385171851,274
0x18fd50a7,2,1785199188385162106,1785199188385429868,267
0x18ff28a7,2,1785199188385326197,1785199188385669460,343
0x18ff9528,2,1785199188385890509,1785199188386181514,291
0x18ff2895,2,1785199188385907398,1785199188386186180,278
0x18fe2895,2,1785199188386265710,1785199188386552383,286
0x1801d08f,2,1785199188388830010,1785199188389178318,348
0xc7f28,2,1785199188389794485,1785199188390071741,277
0x18ffefa7,2,1785199188394759159,1785199188395045205,286
0x18ffa7ef,2,1785199188397223274,1785199188397541659,318
0x18ff38ef,2,1785199188398187916,1785199188398542266,354
0x18fe38ef,2,1785199188399252706,1785199188399550041,297
0x18fe50a7,2,1785199188400017202,1785199188400304168,286
0x1cfe50ef,2,1785199188400382051,1785199188400679074,297
0x18fff4ef,2,1785199188401446249,1785199188401795236,348
0x1cffd4f5,2,1785199188402510890,1785199188402795474,284
0x18ffefa7,2,1785199188405275059,1785199188405544742,269
0x1f2,1,1785199188405939092,1785199188406297887,358
0x18fd50a7,2,1785199188406203294,1785199188406554960,351
0x18ff28a7,2,1785199188406367719,1785199188406559664,191
0x18ff9528,2,1785199188406631977,1785199188406921144,289
0x18ff2895,2,1785199188407596415,1785199188407921289,324
0x18fe2895,2,1785199188407960543,1785199188408296121,335
0x18fe50a7,2,1785199188410725045,1785199188411056148,331
0x18ffefa7,2,1785199188415789255,1785199188416070982,281
0x30c,1,1785199188417453412,1785199188417798754,345
0x18ffa7ef,2,1785199188418518572,1785199188418807158,288
0x18ff28d0,2,1785199188418531424,1785199188418811843,280
0x18fe50a7,2,1785199188420992816,1785199188421296556,303
0x18ffefa7,2,1785199188426057452,1785199188426328020,270
0x1f2,1,1785199188426721356,1785199188427049129,327
0x18fd50a7,2,1785199188426985206,1785199188427298091,312
0x18ff28a7,2,1785199188427349815,1785199188427673941,324
0x18ff9528,2,1785199188427366593,1785199188427678367,311
0x18ff2895,2,1785199188428324328,1785199188428672197,347
0x18fe2895,2,1785199188428688659,1785199188429047399,358
0x18fe50a7,2,1785199188431453142,1785199188431797538,344
0x18ffefa7,2,1785199188436518352,1785199188436797817,279
0x18ffa7ef,2,1785199188438883079,1785199188439172697,289
0x18ffe5f4,2,1785199188440547310,1785199188440826469,279
0x18ff28f4,2,1785199188440912252,1785199188441201338,289
0x18fe28f4,2,1785199188441275898,1785199188441544281,268
0x10ffd4f4,2,1785199188441640377,1785199188441925391,285
0x18fe50a7,2,1785199188441705432,1785199188441930021,224
0x18ffd0f4,2,1785199188444675081,1785199188444946103,271
0x1cff50f4,2,1785199188445040171,1785199188445322416,282
0x18ffeff4,2,1785199188445404762,1785199188445697619,292
0x18ff9528,2,1785199188446269349,1785199188446557319,287
0x18ffefa7,2,1785199188447334084,1785199188447686926,352
0x1f2,1,1785199188447698396,1785199188448062332,363
0x18fd50a7,2,1785199188447962506,1785199188448299758,337
0x18ff28a7,2,1785199188448126783,1785199188448304258,177
0x18ff2895,2,1785199188448591002,1785199188448927163,336
0x18fe2895,2,1785199188448955018,1785199188449302587,347
0x18fe50a7,2,1785199188452421072,1785199188452702057,280
0x18ff38f4,2,1785199188455385906,1785199188455674417,288
0x18ffefa7,2,1785199188457550633,1785199188457830891,280
0xc7fd3,2,1785199188460015692,1785199188460298863,283
0x18fe50a7,2,1785199188462680306,1785199188462962780,282
0x18ff9528,2,1785199188466345191,1785199188466680470,335
0x18ffefa7,2,1785199188467809831,1785199188468092243,282
0x1f2,1,1785199188468474401,1785199188468799593,325
0x18fd50a7,2,1785199188468738807,1785199188469049425,310
0x18ff28a7,2,1785199188468902861,1785199188469188702,285
0x18ff2895,2,1785199188469366988,1785199188469678201,311
0x18fe2895,2,1785199188469731171,1785199188470053810,322
0x18fe50a7,2,1785199188473195891,1785199188473545928,350
0x18ffefa7,2,1785199188478261323,1785199188478550799,289
0x10fff4d4,2,1785199188478825376,1785199188479174982,349
0xc7fd3,2,1785199188480989714,1785199188481304956,315
0x18fff5d4,2,1785199188481154047,1785199188481309734,155
0x18fe50a7,2,1785199188483518792,1785199188483802262,283
0x18ff9528,2,1785199188487183325,1785199188487463045,279
0x18ffefa7,2,1785199188488647650,1785199188488931244,283
0x1f2,1,1785199188489312201,1785199188489675501,363
0x18fd50a7,2,1785199188489576533,1785199188489926926,350
0x18ff28a7,2,1785199188489740588,1785199188489931426,190
0x18ff2895,2,1785199188490805192,1785199188491095699,290
0xc7f14,2,1785199188491268856,1785199188491552068,283
0xc00e8,2,1785199188493332992,1785199188493687672,354
0x18fe50a7,2,1785199188494097432,1785199188494437761,340
0x18ffefa7,2,1785199188499162494,1785199188499451670,289
0x1cffd4f5,2,1785199188501626868,1785199188501929791,302
0x18ffa7ef,2,1785199188501991570,1785199188502306697,315
0x1cfed4f5,2,1785199188502008977,1785199188502311456,302
0xc7f94,2,1785199188502766343,1785199188503055824,289
0x18ff1eef,2,1785199188503830744,1785199188504178412,347
0xc7f28,2,1785199188504495554,1785199188504801318,305
0x18ff9528,2,1785199188508159995,1785199188508444879,284
0x18ffefa7,2,1785199188509624246,1785199188509926411,302
0x1f2,1,1785199188510188372,1785199188510548075,359
0xc7ea8,2,1785199188510553111,1785199188510838370,285
0x18ff28a7,2,1785199188510571611,1785199188510842907,271
0x18ff2895,2,1785199188511727641,1785199188512051329,323
0x18fe2895,2,1785199188512091638,1785199188512426772,335
0x18fe50a7,2,1785199188514956455,1785199188515304929,348
0x18ffefa7,2,1785199188520020646,1785199188520302115,281
0x30c,1,1785199188521684544,1785199188521961739,277
0x18ffa7ef,2,1785199188522549538,1785199188522827310,277
0xc7f28,2,1785199188525213374,1785199188525559689,346
0x18ff9528,2,1785199188528978166,1785199188529310824,332
0x18ffefa7,2,1785199188530543213,1785199188530808763,265
0x0,0,1785199188530707563,1785199188531052892,345
0x18fd50a7,2,1785199188530971358,1785199188531303520,332
0x18ff28a7,2,1785199188531335023,1785199188531677482,342
0x18ff2895,2,1785199188532799143,1785199188533088903,289
0x18fe2895,2,1785199188532816291,1785199188533093570,277
0x18fe50a7,2,1785199188535684922,1785199188535969189,284
0x18ff28f4,2,1785199188538654108,1785199188538938253,284
0x18ffefa7,2,1785199188540820132,1785199188541186430,366
0x18ffa7ef,2,1785199188543285006,1785199188543573051,288
0xc7f28,2,1785199188545949879,1785199188546313653,363
0x18ffeff4,2,1785199188548914972,1785199188549194883,279
0x18ff9528,2,1785199188549679542,1785199188549945251,265
0x18ffefa7,2,1785199188551144959,1785199188551429542,284
0x1f2,1,1785199188551408365,1785199188551678671,270
0xc7ea8,2,1785199188551872955,1785199188552178595,305
0x18ff28a7,2,1785199188552137712,1785199188552429279,291
0x18ff2895,2,1785199188552702190,1785199188553060018,357
0x18fe2895,2,1785199188553066392,1785199188553428850,362
0x18fe50a7,2,1785199188556530964,1785199188556808116,277
0x18ffefa7,2,1785199188561595933,1785199188561937653,341
0x18ffa7ef,2,1785199188564061122,1785199188564327052,265
0x18fe50a7,2,1785199188566727106,1785199188567064728,337
0x18ff9528,2,1785199188570392454,1785199188570680085,287
0x10ffd438,2,1785199188570757471,1785199188571055269,297
0x18ffefa7,2,1785199188571921760,1785199188572196413,274
0x1f2,1,1785199188572485905,1785199188572806837,320
0xc7ea8,2,1785199188572650700,1785199188572811393,160
0x18ff28a7,2,1785199188572914791,1785199188573204836,290
0xc7f94,2,1785199188573479047,1785199188573804889,325
0xc7f14,2,1785199188573843211,1785199188574186184,342
0x18fe50a7,2,1785199188577307653,1785199188577585302,277
0x10ff38d4,2,1785199188582173476,1785199188582457229,283
0x18ffefa7,2,1785199188582437308,1785199188582715617,278
0x18fff5d4,2,1785199188584102094,1785199188584430796,328
0x18ffa7ef,2,1785199188584966033,1785199188585310126,344
0x18fe50a7,2,1785199188587630999,1785199188587932450,301
0x18ff9528,2,1785199188591395902,1785199188591682085,286
0x18ffefa7,2,1785199188592960318,1785199188593307524,347
0x0,0,1785199188593124725,1785199188593312191,187
0x18fd50a7,2,1785199188593388668,1785199188593681041,292
0x18ff28a7,2,1785199188593753425,1785199188594055799,302
0x18ff2895,2,1785199188595217768,1785199188595554738,336
0x18fe2895,2,1785199188595235101,1785199188595559423,324
0x1801d08f,2,1785199188597292755,1785199188597554898,262
0x18fe50a7,2,1785199188598157324,1785199188598431247,273
0x18ffefa7,2,1785199188603222294,1785199188603553247,330
0x18ffa7ef,2,1785199188605686723,1785199188605974979,288
0x1cffd4f5,2,1785199188606051721,1785199188606321237,269
0x18ffd0ef,2,1785199188606816198,1785199188607100049,283
0x18ff95ef,2,1785199188607880803,1785199188608181601,300
0x18fe50a7,2,1785199188608545262,1785199188608829525,284
0x10ff38ef,2,1785199188609009666,1785199188609307042,297
0x18ff9528,2,1785199188612374239,1785199188612690345,316
0x18ffefa7,2,1785199188613938840,1785199188614218617,279
0x1f2,1,1785199188614103432,1785199188614432338,328
0x18fd50a7,2,1785199188614367375,1785199188614682356,314
0x18ff28a7,2,1785199188614731817,1785199188615057595,325
0x18ff2895,2,1785199188615895921,1785199188616181962,286
0xc7f14,2,1785199188616360363,1785199188616682664,322
0x18fe50a7,2,1785199188619124957,1785199188619437376,312
0x18ffefa7,2,1785199188624189612,1785199188624477970,288
0x18ff28d0,2,1785199188625253735,1785199188625554040,300
0x30c,1,1785199188626118119,1785199188626439092,320
0x18ffa7ef,2,1785199188626782559,1785199188627074423,291
0x18fe50a7,2,1785199188629447136,1785199188629810192,363
0x18ff9528,2,1785199188633211891,1785199188633554938,343
0x18ffefa7,2,1785199188634776604,1785199188635058117,281
